writing-source-title,writer-name,prayer-line
Prayers and Meditations,Mirra Alfassa,"How very insignificant is all this, a thin smoke that a simple breath can disperse or a single thought turned towards Thee dispel like a vain mirage!"
Prayers and Meditations,Mirra Alfassa,"Deliver those who are in this bondage, O Lord, even as those who are the slaves of passion."
Prayers and Meditations,Mirra Alfassa,"On the path that leads to Thee these obstacles are at once terrible and puerile — terrible for those who are yet under their sway, puerile for one who has passed beyond."
Prayers and Meditations,Mirra Alfassa,"How shall I describe that utter relief, that delightful lightness which comes when one is free from all anxiety for oneself, for one’s life and health and satisfaction, and even one’s progress?"
Prayers and Meditations,Mirra Alfassa,"This relief, this deliverance Thou hast granted to me, O Thou, Divine Master, Life of my life and Light of my light, O Thou who unceasingly teachest me love and makest me know the purpose of my existence."
Prayers and Meditations,Mirra Alfassa,"It is Thou who livest in me, Thou alone; and why should I be preoccupied with myself and what might happen to me?"
Prayers and Meditations,Mirra Alfassa,"Without Thee the dust constituting this body that strives to manifest Thee, would disperse amorphous and inconscient; without Thee this sensibility which makes possible a relation with all other centres of  manifestation, would vanish into a dark inertia; without Thee this thought that animates and illumines the whole being, would be vague, vacant, unrealised; without Thee the sublime love which vivifies, coordinates, animates and gives warmth to all things would be a yet unawakened possibility."
Prayers and Meditations,Mirra Alfassa,"Without Thee all is inert, brute or inconscient."
Prayers and Meditations,Mirra Alfassa,"Thou art all that illumines and enraptures us, the whole reason of our existence and all our goal."
Prayers and Meditations,Mirra Alfassa,"Is this not enough to cure us of every personal thought, to make us spread our wings and soar above the contingencies of material life, so as to fly away into Thy divine atmosphere and be able to return as Thy messengers to the earth to announce the glorious tidings of Thy approaching Advent?"
Prayers and Meditations,Mirra Alfassa,"O Divine Master, sublime Friend, marvellous Teacher, in a fecund silence I bow to Thee."
Prayers and Meditations,Mirra Alfassa,"THIS return after an absence of three months to the house which is consecrated to Thee, O Lord, has been the occasion of two experiences."
Prayers and Meditations,Mirra Alfassa,"The first is that in my outer being, my surface consciousness, I no longer have the least feeling of being in my own home and the owner of anything there: I am a stranger in a strange land, much more of a stranger here than in the open countryside among the trees; and I smile, now that I have learnt what l did not know, I smile at the idea of having felt myself “mistress of the house”, an idea I had before my departure; it was necessary for all pride to be broken, crushed, trampled down definitively so that I could at last understand, see and feel things as they are."
Prayers and Meditations,Mirra Alfassa,"I used to offer to Thee this dwelling, O Lord, as though it were possible that l should possess something and consequently be able to make an offering of it to Thee."
Prayers and Meditations,Mirra Alfassa,"All is Thine, O Lord, it is Thou who placest all things at our disposal; but how blind we are when we imagine that we can be owners of any one of these!"
Prayers and Meditations,Mirra Alfassa,"I am a visitor here as elsewhere, as everywhere, Thy messenger and Thy servant upon earth, a stranger among men, and yet the very soul of their life, the love of their heart."
Prayers and Meditations,Mirra Alfassa,"Secondly, the whole atmosphere of the house is charged with a religious solemnity; one immediately goes down into the depths; the meditations here are more ingathered and serious; dispersion vanishes to give place to concentration; and I feel this concentration literally descending from my head and entering into my heart;  and the heart seems to attain a depth more profound than the head."
Prayers and Meditations,Mirra Alfassa,It is as though for three months I had been loving with my head and that now I were beginning to love with my heart; and this brings me an incomparable solemnity and sweetness of feeling.
Prayers and Meditations,Mirra Alfassa,A new door has opened in my being and an immensity has appeared before me.
Prayers and Meditations,Mirra Alfassa,"I cross the threshold with devotion, feeling hardly worthy yet of entering upon this hidden path, veiled to the sight and as though invisibly luminous within."
Prayers and Meditations,Mirra Alfassa,"All is changed, all is new; the old wrappings have fallen off and the new-born child half-opens its eyes to the shining dawn."
Prayers and Meditations,Mirra Alfassa,AFEW minutes passed in silence before Thee are worth centuries of felicity.
Prayers and Meditations,Mirra Alfassa,"Grant, O Lord, that all shadows may be dispelled and that I may be more and more Thy faithful servant in constancy and serenity."
Prayers and Meditations,Mirra Alfassa,"Before Thee may my heart be pure as a pure crystal, so that wholly it may reflect Thee."
Prayers and Meditations,Mirra Alfassa,Oh!
Prayers and Meditations,Mirra Alfassa,the sweetness of abiding in silence before Thee....
Prayers and Meditations,Mirra Alfassa,THE greatest enemy of a silent contemplation turned towards Thee is surely this constant subconscient registering of the multitude of phenomena with which we come into contact.
Prayers and Meditations,Mirra Alfassa,"So long as we are mentally active, our conscious thought veils for us this overactivity of our subconscious receptivity; an entire part of our sensibility, and perhaps not the smallest, acts like a cine-camera without our knowledge and indeed to our detriment."
Prayers and Meditations,Mirra Alfassa,"It is only when we silence our active thought, which is relatively easy, that we see this multitude of little subconscious notations surging up from every side and often drowning us under their overwhelming flood."
Prayers and Meditations,Mirra Alfassa,"So it happens that, as soon as we attempt to enter the silence of deep contemplation, we are assailed by countless thoughts — if thoughts they could be called — which do not interest us in the least, do not represent for us any active desire, any conscious attachment, but only prove to us our inability to control what may be described as the mechanical receptivity of our subconscient."
Prayers and Meditations,Mirra Alfassa,"A considerable labour is needed to silence all these useless noises, to stop this wearisome train of images and to purify one’s mind of these thousand little nothings, so obstructing and worthless."
Prayers and Meditations,Mirra Alfassa,And it is so much time uselessly lost; it is a terrible wastage.
Prayers and Meditations,Mirra Alfassa,And the remedy?
Prayers and Meditations,Mirra Alfassa,"In an over-simple way, certain ascetic disciplines recommend solitude and inaction: sheltering one’s subconscient from all possible registration; that seems to me a childish remedy, for it leaves the ascetic  at the mercy of the first surprise-attack; and if one day, confident of being perfectly master of himself, he wants to come back among his fellowmen in order to help them, his subconscient, so long deprived of its activity of reception, will surely indulge it more intensively than ever before, as soon as the least opportunity offers."
Prayers and Meditations,Mirra Alfassa,There is certainly another remedy.
Prayers and Meditations,Mirra Alfassa,What is it?
Prayers and Meditations,Mirra Alfassa,"Undoubtedly, one must learn to control one’s subconscient just as one controls one’s conscious thought."
Prayers and Meditations,Mirra Alfassa,There must be many ways of achieving this.
